batch_id,Class,Left,Right,x,y,logL/R
1746,7,3597.2627,4265.7495,204,126,-0.17044468
1746,1,898.6549,2872.0823,102,63,-1.1618935
1746,9,3382.4236,4432.604,102,189,-0.27039474
1746,0,3227.4158,3742.0,51,63,-0.1479385
1746,4,4217.8633,4671.145,51,126,-0.10207557
1746,0,5014.188,5583.8867,51,63,-0.107613616
1746,3,4853.8784,6000.282,204,63,-0.21202847
1746,5,3441.8352,5346.8555,102,126,-0.44050378
1746,7,3206.6982,3637.416,204,126,-0.1260317
1746,7,2675.3884,4483.396,204,126,-0.51628625
1746,6,3476.506,4710.4624,153,126,-0.30375826
1746,4,3653.2354,5808.106,51,126,-0.46364135
1746,2,5486.51,6685.769,153,63,-0.19768895
1746,6,2500.549,2967.2314,153,126,-0.171119
1746,1,1747.4901,3594.9177,102,63,-0.7213406
1746,5,1874.2471,3413.7964,102,126,-0.5996179
1746,5,5267.8315,6122.2036,102,126,-0.15030327
1747,6,5001.126,6814.2705,153,126,-0.3093559
1747,5,5208.451,7490.753,102,126,-0.36338678
1747,2,3432.0078,4094.8313,153,63,-0.17658007
1747,0,6478.1416,6909.251,51,63,-0.064427584
1747,5,2214.553,3475.851,102,126,-0.45078883
1747,5,4807.855,5515.122,102,126,-0.13724275
1747,5,3934.851,5134.663,102,126,-0.26614124
1747,0,5847.2744,6566.5576,51,63,-0.11601407
1747,2,4868.4434,4933.792,153,63,-0.013333605
1747,6,4271.7295,4560.0903,153,126,-0.065323636
1747,3,2010.6001,1986.4706,204,63,0.012073767
1747,7,4257.2905,4576.306,204,126,-0.072259255
1747,7,1630.0548,2576.3647,204,126,-0.45776573
1747,0,5253.698,5897.726,51,63,-0.115634605
1747,7,2604.9058,4917.286,204,126,-0.63536024
1747,2,5255.604,7159.4004,153,63,-0.30913132
1747,1,1204.6707,3778.8433,102,63,-1.1432117
1747,9,3932.9648,4457.1924,102,189,-0.12512551
1747,0,4268.043,4793.2197,51,63,-0.116046935
1747,3,4856.177,6711.785,204,63,-0.32361352
1747,4,2881.302,4733.514,51,126,-0.49642557
1747,4,4178.659,3910.8118,51,126,0.06624546
1747,3,2350.659,4597.0903,204,63,-0.67072785
1747,4,3516.4392,3375.0747,51,126,0.041031476
1747,7,1551.4509,3522.996,204,126,-0.82012117
1747,8,4042.2314,5765.6274,51,189,-0.35511708
1747,4,3271.3335,5086.31,51,126,-0.44135493
1747,1,2041.9255,2877.1218,102,63,-0.34289715
1747,3,3570.5215,6119.3647,204,63,-0.53874665
1747,2,4386.0513,6751.9883,153,63,-0.43140772
1747,7,1109.7255,3320.8157,204,126,-1.0960978
1747,2,4947.3374,7125.5215,153,63,-0.36483338
1748,6,2694.847,3117.9453,153,126,-0.14583285
1748,3,4662.5176,7453.0156,204,63,-0.46906316
1748,9,3917.6357,8339.282,102,189,-0.7554888
1748,1,2482.2942,2997.1572,102,63,-0.18848105
1748,8,4196.004,4709.5137,51,189,-0.11545202
1748,3,4315.7144,6353.7534,204,63,-0.38678288
1748,6,3340.757,4693.9883,153,126,-0.34008512
1748,6,3788.0906,4572.4985,153,126,-0.18819769
1748,4,2213.655,2997.1099,51,126,-0.30300343
1748,7,2526.5059,4772.279,204,126,-0.6359867
1748,8,4025.502,5484.431,51,189,-0.30926377
1748,3,4978.5103,7732.2036,204,63,-0.44026315
1748,4,2225.6277,3069.0234,51,126,-0.32132047
1748,9,3567.2314,4304.914,102,189,-0.1879674
1748,2,2085.153,3213.51,153,63,-0.43252152
1748,6,5220.702,6604.106,153,126,-0.23505963
1748,2,3535.5059,4310.0903,153,63,-0.19810246
1748,5,5397.6826,6783.5415,102,126,-0.22852959
1748,4,2187.6902,3739.463,51,126,-0.5360957
1748,1,2278.749,3949.043,102,63,-0.54984665
1748,6,3100.051,3217.0234,153,126,-0.037037957
1748,9,3298.2551,4174.5845,102,189,-0.23562121
1748,5,2134.1138,3113.4944,102,126,-0.37769422
1748,8,4688.918,5357.781,51,189,-0.13334803
1748,3,2924.537,5528.883,204,63,-0.6368496
1748,1,2027.0,3467.094,102,63,-0.53675985
1748,3,4847.859,6295.3926,204,63,-0.2612809
1748,1,2074.859,4113.2666,102,63,-0.6843243
1748,4,3759.0195,5032.2744,51,126,-0.2917139
1748,5,5001.9844,5202.7534,102,126,-0.03935328
1748,3,2638.9138,3197.745,204,63,-0.19207847
1748,0,5748.149,6420.718,51,63,-0.110652044
1749,8,3256.706,4455.647,51,189,-0.31345597
1749,2,5080.7217,7608.4785,153,63,-0.4038099
1749,9,5097.2515,5965.5024,102,189,-0.1572918
1749,7,2686.6394,3624.0789,204,126,-0.29930905
1749,2,3878.5923,4912.008,153,63,-0.23621051
1749,8,4458.9414,5197.749,51,189,-0.15331426
1749,3,2162.3452,3911.961,204,63,-0.5928454
1749,6,3693.5645,5026.451,153,126,-0.30812225
1749,4,2324.8706,3497.659,51,126,-0.40842947
1749,6,4042.2747,4162.004,153,126,-0.029189115
1749,9,1943.1294,3766.196,102,189,-0.6617657
1749,8,4521.318,6033.1685,51,189,-0.28846884
1749,5,2717.8,2847.8433,102,126,-0.04673923
1749,4,3223.9058,3538.1414,51,126,-0.09300793
1749,2,4292.553,5904.584,153,63,-0.31884724
1749,4,3975.6865,5296.616,51,126,-0.28687075
1749,6,4802.5527,5205.6045,153,126,-0.08058822
1749,2,4469.663,7577.8154,153,63,-0.52791196
1749,0,5507.922,6565.0,51,63,-0.17556512
1749,2,5347.918,7372.2476,153,63,-0.32101533
1749,1,1346.545,3007.5845,102,63,-0.8035952
1749,8,4638.7686,6889.0234,51,189,-0.39548042
1749,4,2396.8706,3556.9531,51,126,-0.3947403
1749,0,5903.255,7107.6313,51,63,-0.18566519
1749,9,2682.7725,5172.51,102,189,-0.65650725
1749,0,4414.424,5334.0474,51,63,-0.18923296
1749,6,2975.2393,3913.353,153,126,-0.2740701
1749,1,1834.647,3658.9373,102,63,-0.6903207
1749,2,3595.3687,5251.271,153,63,-0.37882358
1749,2,4803.82,7928.404,153,63,-0.50104034
1749,3,4383.134,4890.7925,204,63,-0.10959041
1749,3,4912.1924,6947.2554,204,63,-0.34662628
1750,1,1347.3765,2308.0627,102,63,-0.5382492
1750,8,4785.3174,6167.2153,51,189,-0.25369507
1750,5,4027.7256,4495.1255,102,126,-0.109791756
1750,9,3352.7334,5320.9023,102,189,-0.46186697
1750,8,8587.8,9694.059,51,189,-0.121170625
1750,0,5398.2754,5619.588,51,63,-0.040178806
1750,3,1536.7451,3176.204,204,63,-0.72602016
1750,1,1701.8,2949.9373,102,63,-0.5500974
1750,3,2820.1453,4158.953,204,63,-0.38847503
1750,2,5026.0044,7094.494,153,63,-0.3446937
1750,1,2298.7295,4372.84,102,63,-0.64305604
1750,4,3237.698,3230.643,51,126,0.002181414
1750,3,4501.1963,6571.5845,204,63,-0.3784118
1750,5,4104.9688,4463.0786,102,126,-0.08364064
1750,5,2640.3923,5542.788,102,126,-0.7415701
1750,6,6140.753,8522.023,153,126,-0.32770646
1750,1,1486.6394,2129.7566,102,63,-0.35948953
1750,7,4095.0435,5475.3296,204,126,-0.29047516
1750,9,2172.6863,3982.9844,102,189,-0.60606706
1750,8,4724.2275,5602.6123,51,189,-0.17052895
1750,1,1276.7256,1870.796,102,63,-0.38206533
1750,9,2931.1921,4127.7686,102,189,-0.34232774
1750,6,3379.2903,3192.8708,153,126,0.056745302
1750,0,5805.0903,6941.4355,51,63,-0.17877342
1750,5,2506.435,2980.749,102,126,-0.17331316
1750,1,2087.196,3087.4944,102,63,-0.39153832
1750,8,4187.322,5295.678,51,189,-0.2348297
1750,2,7084.9766,8285.091,153,63,-0.15648106
1750,7,1577.7922,2936.8433,204,126,-0.62130874
1750,3,4716.2236,7006.0195,204,63,-0.3957613
1750,7,2916.5334,5073.318,204,126,-0.55359924
1750,4,4033.6511,3670.2314,51,126,0.09441725
1751,5,4272.9805,4382.408,102,126,-0.02528679
1751,5,3848.6313,5113.6865,102,126,-0.28420302
1751,7,2310.6196,3540.7808,204,126,-0.42683154
1751,6,5196.765,6591.867,153,126,-0.23780029
1751,5,5346.498,6409.9062,102,126,-0.18140289
1751,7,3885.949,5621.153,204,126,-0.36916953
1751,5,2882.1528,3486.7607,102,126,-0.19043566
1751,8,4021.3726,4738.91,51,189,-0.16418388
1751,2,2619.3372,3135.4119,153,63,-0.17983922
1751,9,3226.459,3796.157,102,189,-0.16260396
1751,7,3049.953,5062.8906,204,126,-0.50681144
1751,3,4017.6118,5519.345,204,63,-0.31757158
1751,6,4221.0,5840.6787,153,126,-0.32477495
1751,5,5363.377,6637.271,102,126,-0.21310711
1751,1,393.9059,1976.5648,102,63,-1.6130036
1751,3,5098.004,6526.769,204,63,-0.24706297
1751,1,928.3647,3142.263,102,63,-1.2192739
1751,2,6168.7964,7531.6157,153,63,-0.19960584
1751,0,3069.7021,4500.3804,51,63,-0.38258135
1751,9,3405.4983,4837.357,102,189,-0.35097718
1751,7,1905.0432,4011.2788,204,126,-0.74460536
1751,3,6467.851,8214.106,204,63,-0.23900905
1751,5,2550.3726,3313.0981,102,126,-0.26164427
1751,2,7128.102,8434.745,153,63,-0.16831452
1751,8,4018.2275,6063.949,51,189,-0.4115204
1751,1,1799.1804,2410.945,102,63,-0.29268754
1751,7,2435.8982,4967.357,204,126,-0.71257234
1751,4,2565.6826,2620.4548,51,126,-0.021123335
1751,4,2655.357,3654.3179,51,126,-0.31933036
1751,5,4355.7925,4062.8667,102,126,0.06961771
1751,9,2099.851,4008.0745,102,189,-0.6464445
1751,5,4886.145,6378.306,102,126,-0.26649892
1752,7,2421.8787,3913.9333,204,126,-0.4799993
1752,2,6906.0396,7886.604,153,63,-0.13276929
1752,7,1998.5922,3458.3882,204,126,-0.54835963
1752,3,5505.0234,8017.522,204,63,-0.37596837
1752,8,4117.6826,5977.7217,51,189,-0.37274897
1752,2,7013.855,8492.33,153,63,-0.19127592
1752,8,2659.212,3391.2158,51,189,-0.24315867
1752,1,1074.5413,1378.2589,102,63,-0.24892719
1752,4,2724.7764,4518.745,51,126,-0.505848
1752,3,3674.0159,6881.7646,204,63,-0.62758976
1752,7,2830.0195,3883.0195,204,126,-0.31632945
1752,9,3819.1255,5716.9727,102,189,-0.40341797
1752,7,2591.7725,4812.714,204,126,-0.6189192
1752,7,3262.5803,4161.7256,204,126,-0.24341136
1752,9,4338.7607,5525.6274,102,189,-0.24180801
1752,2,5878.149,7126.2,153,63,-0.19253628
1752,4,4204.5176,5210.988,51,126,-0.21460988
1752,1,2196.7295,2242.3022,102,63,-0.020533487
1752,8,2347.5059,4437.0,51,189,-0.63662505
1752,2,6273.8433,6995.6904,153,63,-0.108905144
1752,4,4106.11,4770.0312,51,126,-0.14987679
1752,8,5111.753,6045.3374,51,189,-0.16774492
1752,7,1778.2235,3251.4863,204,126,-0.60349745
1752,9,3387.0044,4724.212,102,189,-0.3327549
1752,2,2322.7766,3581.7178,153,63,-0.43307927
1752,1,1629.3413,2219.9412,102,63,-0.30930483
1752,9,1275.0863,3113.0942,102,189,-0.8926033
1752,8,4184.2744,5837.4907,51,189,-0.33296767
1752,9,2135.6392,4108.408,102,189,-0.65426964
1752,8,5521.263,7035.279,51,189,-0.24233063
1752,4,3206.1567,5587.71,51,126,-0.5554966
1752,7,3315.1687,3834.8315,204,126,-0.14561702
1753,7,984.4353,2484.9685,204,126,-0.92594707
1753,8,4404.5293,5202.6123,51,189,-0.16652745
1753,6,5123.6,4720.651,153,126,0.08191068
1753,1,2108.408,2617.7175,102,63,-0.21636958
1753,2,4999.047,5836.2314,153,63,-0.15483803
1753,0,6515.89,7799.051,51,63,-0.17975818
1753,9,2900.9219,4792.816,102,189,-0.50208956
1753,0,4901.8633,5731.6553,51,63,-0.15638898
1753,2,4375.157,6714.753,153,63,-0.42836455
1753,6,3522.9844,5022.706,153,126,-0.3546604
1753,4,2763.1726,4722.6826,51,126,-0.53599745
1753,7,3852.353,5010.953,204,126,-0.262942
1753,5,3371.6824,4030.851,102,126,-0.17856568
1753,7,2985.6587,4345.8354,204,126,-0.3753976
1753,1,709.2431,3099.5293,102,63,-1.4748071
1753,7,4784.8237,5321.5967,204,126,-0.10632422
1753,7,2675.2356,5477.0786,204,126,-0.71653444
1753,5,4068.2708,5327.149,102,126,-0.2695982
1753,1,1207.0118,2792.8508,102,63,-0.83891517
1753,6,4077.5374,4994.8745,153,126,-0.20291905
1753,5,4463.655,5999.094,102,126,-0.2956406
1753,1,1691.4197,2894.047,102,63,-0.5370877
1753,9,1747.004,3607.7803,102,189,-0.7251904
1753,5,6226.6074,7568.9453,102,126,-0.19522211
1753,2,3838.659,4990.451,153,63,-0.26240322
1753,7,4242.0195,6024.3257,204,126,-0.35076612
1753,4,1838.6157,3947.255,51,126,-0.7640074
1753,1,1468.9215,1902.8313,102,63,-0.25881448
1753,0,4054.5054,4169.3413,51,63,-0.027929367
1753,2,5676.514,7438.6675,153,63,-0.27035436
1753,8,2596.855,3470.7766,51,189,-0.2900773
1753,5,3768.5295,3439.2708,102,126,0.09142544
1754,5,3362.6196,3606.3962,102,126,-0.06998865
1754,0,5750.0625,7307.5923,51,63,-0.23970313
1754,6,4544.702,5452.843,153,126,-0.18217489
1754,7,4140.4355,4481.6,204,126,-0.07917917
1754,7,2033.5294,3135.9058,204,126,-0.43314517
1754,9,3623.455,4862.53,102,189,-0.29413083
1754,3,1874.8275,3367.2275,204,63,-0.585573
1754,9,3725.0042,4749.9727,102,189,-0.24307089
1754,3,2673.2627,4831.91,204,63,-0.59194213
1754,0,6667.9844,7230.9966,51,63,-0.081059255
1754,1,376.29803,3139.5647,102,63,-2.121458
1754,3,5251.5493,7117.8237,204,63,-0.30407885
1754,0,4144.086,4100.314,51,63,0.010618732
1754,8,3789.3765,4708.9653,51,189,-0.21726675
1754,4,2845.3804,3870.0513,51,126,-0.30757096
1754,4,3226.3179,4015.1924,51,126,-0.21874376
1754,6,3714.306,4867.353,153,126,-0.2703584
1754,8,2183.1921,4178.2705,51,189,-0.64910936
1754,4,2077.2825,3076.118,51,126,-0.39260787
1754,4,4167.1685,3723.1768,51,126,0.11265951
1754,6,4825.345,6746.0825,153,126,-0.3350797
1754,1,2261.7097,2771.2903,102,63,-0.20319201
1754,4,3099.1685,3142.918,51,126,-0.014017801
1754,8,4156.3887,4430.122,51,189,-0.063780576
1754,9,2167.302,3253.8,102,189,-0.40634048
1754,6,4747.0356,5524.4395,153,126,-0.15166143
1754,2,3182.9453,4525.0786,153,63,-0.351828
1754,5,3706.459,4077.2744,102,126,-0.095351785
1754,9,7135.0435,10839.77,102,189,-0.41820338
1754,9,4929.702,6451.8706,102,189,-0.26909155
1754,0,5342.3213,4957.51,51,63,0.074756704
1754,0,5703.431,6220.478,51,63,-0.0867788
1755,7,2448.1726,4408.0903,204,126,-0.5880997
1755,0,4998.522,5822.2036,51,63,-0.15253659
1755,6,2275.212,3301.4978,153,126,-0.372303
1755,0,4923.3965,5545.714,51,63,-0.119026735
1755,3,3205.9805,5874.1177,204,63,-0.6055379
1755,3,4425.569,7576.9995,204,63,-0.5377185
1755,9,3517.1924,4193.541,102,189,-0.17588246
1755,7,5290.8784,6033.5103,204,126,-0.13134469
1755,2,3037.2822,3995.537,153,63,-0.27421492
1755,1,2222.4038,3206.9292,102,63,-0.3667245
1755,8,5085.53,6569.2354,51,189,-0.25599822
1755,6,5005.585,5954.259,153,126,-0.17355241
1755,6,3555.012,4428.2275,153,126,-0.21964097
1755,4,3428.616,3189.0393,51,126,0.072436914
1755,0,9265.1455,10659.467,51,63,-0.14018883
1755,2,5456.7056,6858.494,153,63,-0.2286427
1755,0,4660.1963,5280.8438,51,63,-0.12502831
1755,6,3535.1921,4243.1763,153,126,-0.18254448
1755,9,3221.2588,6067.141,102,189,-0.63311523
1755,6,3256.5217,5191.377,153,126,-0.4663393
1755,8,2609.7097,3246.349,51,189,-0.21829203
1755,0,5703.2866,6985.5728,51,63,-0.20280436
1755,6,2880.3333,2987.463,153,126,-0.03651852
1755,4,2483.855,2962.1807,51,126,-0.17611395
1755,4,4813.459,5320.753,51,126,-0.10019888
1755,5,3775.208,4454.8125,102,126,-0.16552946
1755,6,2220.043,3827.3176,153,126,-0.5446377
1755,4,3000.6277,2723.0078,51,126,0.09708441
1755,2,1980.7452,3420.8037,153,63,-0.5464024
1755,1,2382.0825,2806.188,102,63,-0.16385184
1755,4,3849.3452,3855.4512,51,126,-0.0015849508
1755,3,4362.604,7656.628,204,63,-0.56250256
1756,1,486.07846,3375.3254,102,63,-1.9378769
1756,8,3400.7961,4533.965,51,189,-0.28758726
1756,8,2945.6433,4477.7925,51,189,-0.41880295
1756,6,3796.945,5774.3496,153,126,-0.4192288
1756,7,2396.0156,3446.7688,204,126,-0.36363
1756,3,6396.5615,7259.4004,204,63,-0.12653667
1756,3,5502.1885,8180.7964,204,63,-0.3966436
1756,9,4082.157,5004.2827,102,189,-0.20366861
1756,5,5636.141,6257.757,102,126,-0.10462218
1756,9,3543.808,5730.781,102,189,-0.4806499
1756,5,3587.0234,3973.3374,102,126,-0.10228366
1756,5,3139.4038,3343.0588,102,126,-0.06285328
1756,3,2555.702,3483.5254,204,63,-0.3097179
1756,9,3660.6743,5792.368,102,189,-0.45889384
1756,5,4337.1724,4884.0747,102,126,-0.11875728
1756,3,4233.957,8211.898,204,63,-0.6624471
1756,1,2294.2747,4627.2236,102,63,-0.7015403
1756,7,3935.8472,4999.0005,204,126,-0.23911186
1756,6,3963.4707,5197.7646,153,126,-0.27110854
1756,6,4009.9058,4737.1533,153,126,-0.16666862
1756,9,4903.667,5872.44,102,189,-0.18028688
1756,2,6064.886,7512.53,153,63,-0.21405649
1756,5,4126.11,4473.1763,102,126,-0.08076371
1756,2,5454.906,6833.3647,153,63,-0.22530183
1756,9,2397.5374,5031.9023,102,189,-0.741356
1756,0,6383.1055,7507.5024,51,63,-0.16224812
1756,7,2521.0432,4528.071,204,126,-0.58562326
1756,0,4937.6514,5628.3804,51,63,-0.13093193
1756,7,4883.615,7162.3257,204,126,-0.38294896
1756,1,336.95688,3199.3293,102,63,-2.2507415
1756,2,2617.2354,3604.5452,153,63,-0.32007703
1756,2,4012.6436,5875.392,153,63,-0.3813225
1757,5,4848.3687,5645.4863,102,126,-0.15221408
1757,3,4227.459,6808.8906,204,63,-0.4766281
1757,1,789.0784,3101.6902,102,63,-1.3688368
1757,4,3184.6982,4456.169,51,126,-0.33593187
1757,3,6406.0234,7493.835,204,63,-0.15684196
1757,5,4304.1333,4990.004,102,126,-0.1478609
1757,9,3097.9177,4878.91,102,189,-0.45419168
1757,6,3794.7139,4502.9526,153,126,-0.17112431
1757,6,4505.0786,4860.792,153,126,-0.075996056
1757,7,2892.1765,5347.1924,204,126,-0.61456233
1757,3,2027.0549,4345.0,204,63,-0.76244175
1757,8,3567.5017,3765.3726,51,189,-0.05398126
1757,0,6534.0474,6142.0825,51,63,0.061862733
1757,9,1669.506,3422.5923,102,189,-0.7178705
1757,9,3290.4824,5758.1924,102,189,-0.55958945
1757,0,5315.9453,5593.7607,51,63,-0.05094095
1757,6,5369.212,5391.667,153,126,-0.004173452
1757,1,1226.8472,2563.1804,102,63,-0.73680127
1757,9,2333.4355,2490.7568,102,189,-0.065244935
1757,2,3386.608,4229.204,153,63,-0.22218503
1757,4,2465.4119,3518.6704,51,126,-0.3557243
1757,3,5162.1494,6596.816,204,63,-0.24523406
1757,5,6154.004,6339.6475,102,126,-0.02972023
1757,4,3038.5962,5080.9414,51,126,-0.51410097
1757,0,5127.2744,5937.5684,51,63,-0.14672549
1757,5,3973.667,5389.161,102,126,-0.30470037
1757,8,2715.0234,3219.0747,51,189,-0.17029338
1757,6,3600.3965,4069.3608,153,126,-0.122442
1757,1,1063.949,2505.5493,102,63,-0.85652053
1757,7,2392.5374,3468.71,204,126,-0.37142828
1757,8,4661.1216,5433.432,51,189,-0.15331489
1757,8,3833.1726,4518.169,51,189,-0.16441402
1758,0,5416.549,6118.5137,51,63,-0.12186031
1758,9,1809.0707,3494.2705,102,189,-0.6583113
1758,4,3729.7961,4318.5728,51,126,-0.14657137
1758,0,5518.8633,4822.067,51,63,0.13496923
1758,3,2267.5098,4235.459,204,63,-0.62480944
1758,1,1210.4236,2505.3413,102,63,-0.7274546
1758,5,2865.9492,3519.149,102,126,-0.20531957
1758,2,4093.294,3544.541,153,63,0.14394136
1758,2,4690.5605,6481.2666,153,63,-0.32336387
1758,3,2979.9336,6113.463,204,63,-0.71859235
1758,7,1177.4314,2711.5059,204,126,-0.83416885
1758,4,2566.0745,4028.1333,51,126,-0.4509258
1758,4,2296.145,4256.5527,51,126,-0.617228
1758,5,2892.0312,4084.6238,102,126,-0.3452705
1758,9,2986.9373,4855.2314,102,189,-0.48580828
1758,9,1566.5844,2402.2744,102,189,-0.42751828
1758,7,2601.7412,6359.9175,204,126,-0.8938345
1758,1,1248.8706,2259.4746,102,63,-0.5928927
1758,7,3509.7334,4163.3804,204,126,-0.17078726
1758,3,4199.702,6020.5845,204,63,-0.36017075
1758,4,4516.507,6905.5254,51,126,-0.42458296
1758,5,5119.9453,6763.071,102,126,-0.27833325
1758,1,2105.0981,2202.2708,102,63,-0.045126904
1758,9,2478.5332,3947.702,102,189,-0.4654667
1758,4,1914.7334,3582.6748,51,126,-0.62653124
1758,4,2593.5923,4237.8706,51,126,-0.49101707
1758,2,3917.698,6906.0664,153,63,-0.56689596
1758,1,1771.1569,2784.212,102,63,-0.45233196
1758,8,3669.0864,5210.49,51,189,-0.35073125
1758,7,2659.9219,4678.4595,204,126,-0.5646721
1758,8,7130.804,9480.337,51,189,-0.28479582
1758,7,2877.0354,4288.3213,204,126,-0.39913493
1759,3,3233.788,4183.0664,204,63,-0.25739032
1759,2,5486.3887,5392.279,153,63,0.017302167
1759,8,3675.345,5582.961,51,189,-0.41807228
1759,1,948.03534,3181.7256,102,63,-1.2107872
1759,9,1319.6942,2698.9922,102,189,-0.71547836
1759,4,3487.8862,4779.89,51,126,-0.31512168
1759,7,2259.6982,5429.216,204,126,-0.87656343
1759,8,3531.8667,4942.3413,51,189,-0.3360126
1759,8,3084.7375,5089.059,51,189,-0.5006264
1759,3,3261.4316,5059.7646,204,63,-0.43915373
1759,2,3314.102,5251.2437,153,63,-0.4602782
1759,8,4133.0664,5317.2983,51,189,-0.25194576
1759,9,3475.6313,3849.7021,102,189,-0.10221961
1759,2,4165.31,4749.42,153,63,-0.1312318
1759,4,3478.7532,4087.2708,51,126,-0.16120349
1759,9,2574.8862,3857.1802,102,189,-0.40413103
1759,9,2587.1138,4254.796,102,189,-0.49750388
1759,3,3129.3687,5015.6475,204,63,-0.47173128
1759,5,6123.1216,8037.867,102,126,-0.27209175
1759,8,3174.9373,4476.941,51,189,-0.34365213
1759,1,942.1961,2484.141,102,63,-0.96946883
1759,5,3888.459,4958.749,102,126,-0.24314058
1759,5,3702.4941,4963.883,102,126,-0.2931816
1759,4,1964.7136,2498.3765,51,126,-0.2402946
1759,2,3679.1687,5321.1294,153,63,-0.36899874
1759,8,3590.7412,5389.322,51,189,-0.40606087
1759,5,2398.8823,4056.7334,102,126,-0.5253751
1759,8,4156.4,5030.0195,51,189,-0.19077455
1759,4,3464.3296,5574.8276,51,126,-0.4757423
1759,9,2386.1216,3207.208,102,189,-0.2957315
1759,0,4859.718,5870.929,51,63,-0.18903255
1759,4,2562.3806,3515.4905,51,126,-0.31624225
1760,4,1295.7451,3328.2275,51,126,-0.943354
1760,3,4020.9727,6419.985,204,63,-0.46789193
1760,8,5963.1255,6419.4707,51,189,-0.0737409
1760,9,2542.0588,4641.714,102,189,-0.6021093
1760,3,6120.2983,8640.235,204,63,-0.34481898
1760,2,4795.255,5820.494,153,63,-0.1937583
1760,1,1784.7961,2321.8313,102,63,-0.26305202
1760,5,3260.051,5298.4077,102,126,-0.48566353
1760,1,1182.9686,1898.4708,102,63,-0.4730217
1760,7,2217.8628,3675.2002,204,126,-0.50506353
1760,4,3611.9963,6345.3374,51,126,-0.5634597
1760,4,3361.765,3720.2983,51,126,-0.10133778
1760,0,5522.157,5493.286,51,63,0.005241936
1760,1,1302.051,3651.153,102,63,-1.0311023
1760,4,3571.3452,5376.823,51,126,-0.40915537
1760,2,5680.1567,7228.812,153,63,-0.24109586
1760,1,1331.2823,3702.8865,102,63,-1.02297
1760,3,4093.5571,5398.259,204,63,-0.2766621
1760,1,973.24316,4527.0747,102,63,-1.5371972
1760,5,5213.702,5531.883,102,126,-0.05923802
1760,2,2145.549,3559.0981,153,63,-0.5061117
1760,9,3246.812,5321.059,102,189,-0.4939988
1760,6,2847.545,3370.2627,153,126,-0.16853353
1760,1,877.7098,2030.9491,102,63,-0.8389425
1760,5,5403.9414,5999.024,102,126,-0.1044682
1760,6,2803.8865,4555.851,153,126,-0.4854059
1760,7,2051.553,3395.6,204,126,-0.5038834
1760,0,3739.8628,4535.482,51,63,-0.1928824
1760,9,5381.9053,7910.541,102,189,-0.38515368
1760,1,795.0863,2549.9138,102,63,-1.1653641
1760,4,2726.5137,4427.706,51,126,-0.4848579
1760,0,5124.5293,5680.467,51,63,-0.10299472
1761,0,3875.1333,4602.714,51,63,-0.17206602
1761,0,3562.094,4664.11,51,63,-0.26954848
1761,7,2676.6,5751.102,204,126,-0.7648441
1761,2,4265.675,5415.961,153,63,-0.23874997
1761,7,4117.1255,4936.9453,204,126,-0.18159157
1761,8,2601.855,4711.8555,51,189,-0.59385717
1761,6,2470.1099,2970.7334,153,126,-0.1845462
1761,7,1269.9255,3328.106,204,126,-0.96344507
1761,5,2708.1375,2184.996,102,126,0.21464704
1761,2,3600.1255,5405.808,153,63,-0.40650526
1761,0,6132.117,6442.043,51,63,-0.04930568
1761,5,4187.9883,5465.012,102,126,-0.26614588
1761,4,2269.9253,5420.212,51,126,-0.870388
1761,1,593.1059,3015.7493,102,63,-1.6262306
1761,5,2315.0706,2849.196,102,126,-0.20759667
1761,1,656.8823,3044.4429,102,63,-1.5335684
1761,5,3821.9727,5688.714,102,126,-0.39771748
1761,8,3727.4941,4949.439,51,189,-0.28353804
1761,5,3515.396,3842.1804,102,126,-0.08888786
1761,5,3041.0354,4875.4824,102,126,-0.47202095
1761,2,3703.5178,3336.1567,153,63,0.10446366
1761,6,3386.349,3732.471,153,126,-0.09731806
1761,1,175.07843,2593.0002,102,63,-2.6953368
1761,4,3380.0942,3828.6394,51,126,-0.12460592
1761,4,2067.4392,3512.1606,51,126,-0.5299207
1761,0,3778.2905,4719.408,51,63,-0.2224117
1761,8,3169.3218,4237.0977,51,189,-0.29036087
1761,4,2723.0078,4169.467,51,126,-0.4260511
1761,4,1335.4392,2370.1606,51,126,-0.57369745
1761,7,2363.0,4979.3447,204,126,-0.7453663
1761,7,1736.4824,3110.553,204,126,-0.5829391
1761,3,4733.29,6186.4634,204,63,-0.26774305
1762,1,694.0942,4528.3564,102,63,-1.8755068
1762,6,4669.1646,4221.675,153,126,0.10074824
1762,8,4014.247,5229.945,51,189,-0.2645509
1762,8,3675.008,3897.353,51,189,-0.058742262
1762,0,3885.6392,4464.6826,51,63,-0.13891067
1762,0,4613.3413,5211.3804,51,63,-0.121892355
1762,7,2516.451,4170.847,204,126,-0.5052696
1762,3,4723.5415,6302.4707,204,63,-0.28838286
1762,7,2116.6865,2671.5293,204,126,-0.23279916
1762,7,2060.816,3233.7295,204,126,-0.4505341
1762,2,4921.9688,6019.271,153,63,-0.20125754
1762,4,2956.0078,4032.7139,51,126,-0.31059992
1762,8,3663.2002,4828.337,51,189,-0.27616492
1762,0,2293.906,3230.7686,51,63,-0.34246397
1762,3,2659.1099,4755.439,204,63,-0.5812976
1762,6,4819.89,5611.8706,153,126,-0.15213296
1762,4,3046.6472,4488.2705,51,126,-0.3874257
